,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,published,expire,date_scrapped,seen
254,0,0,0,1,650,0,0,0,0,teenage engineering ,op-1 ,Barcelona,2024/02/17,2024/09/28,2024/5/17,495
255,0,0,0,1,130,0,0,0,0,behringer,behringer crave ,Madrid,2024/02/28,2024/11/12,2024/5/17,582
256,0,0,0,1,50,0,0,0,0,eurorack,2 módulos eurorack ,Madrid,2024/03/20,2024/11/09,2024/5/17,475
257,0,0,0,1,375,0,0,0,0,-,minilogue + decksaver ,Madrid,2024/05/11,2024/11/07,2024/5/17,115
258,0,0,0,1,500,0,0,0,0,casio,sintetizador casio vz1 ,Madrid,2024/02/17,2024/06/14,2024/5/17,934
259,0,0,0,1,1200,0,0,0,0,roland,roland v-synth xt ,Madrid,2024/01/30,2024/06/14,2024/5/17,1500
260,0,0,0,1,359,0,0,0,0,roland,secuenciador y modulo de sonidos roland mv-30 ,Zaragoza,2023/11/22,2024/11/10,2024/5/17,2641
261,0,0,0,1,110,0,0,0,0,roland,roland u-110 ,Madrid,2023/07/31,2024/11/09,2024/5/17,2259
262,0,0,0,1,1690,0,0,0,0,system,endorphin es shuttle system ,Barcelona,2024/05/17,2024/11/12,2024/5/17,44
263,0,0,0,1,600,0,0,0,0,hexinverter,hexinverter drums ,Madrid,2023/10/18,2024/06/13,2024/5/17,299
264,0,0,0,1,350,0,0,0,0,ensoniq,ensoniq eps classic ,Barcelona,2024/04/16,2024/06/10,2024/5/17,516
